sex,method,age_group,sample,race,published_estimate,effect,ma_method,mean,lb,ub,p,k,set,set_es,kc,full_set,rank,ci
men,image,all_age_group,healthy,white,all_published_estimate,r,unweighted,0.05103846153846159,-0.010580950944959575,0.11265787402188275,0.10450187156278759,13,"2,4,6,7,10,11,12,14,18,21,25,28,30","2,4,6,7,10,11,12,14,18,21,25,28,30",13,0,623,0.12323882496684233
men,all_method,all_age_group,all_sample,all_race,all_published_estimate,r,unweighted,0.051585714285714346,0.005141234726749218,0.09803019384467948,0.02948617430597957,21,"1,2,4,5,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30","1,2,4,5,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30",21,0,624,0.09288895911793027
men,image,all_age_group,all_sample,all_race,all_published_estimate,z,unweighted,0.05169530139820616,-0.008491256633022408,0.11150866003668557,0.09224858597502336,16,"2,4,5,6,7,10,11,12,14,15,18,21,25,26,28,30","2,4,5,6,7,10,11,12,14,15,18,21,25,26,28,30",16,0,625,0.11999991666970797
all_sex,image,adults,clinical,all_race,all_published_estimate,r,unweighted,0.05305,-0.11795053541669696,0.22405053541669695,0.5431573617276737,2,"5,22","5,22",2,0,626,0.3420010708333939
men,image,non-adults,healthy,white,yes,r,REML,0.05313533097806043,-0.07240708978374734,0.17867775173986822,0.4067949687363992,6,"7,12,14,21,28,30","7,12,14,21,28,30",6,0,627,0.25108484152361554
all_sex,image,adults,clinical,all_race,all_published_estimate,z,unweighted,0.05318846274758812,-0.11805794316973084,0.2213626049858411,0.5437229543864274,2,"5,22","5,22",2,0,628,0.33942054815557193
men,image,all_age_group,all_sample,white,all_published_estimate,z,unweighted,0.05457362766271066,-0.013286003022008486,0.12193285890876354,0.1149064919138562,14,"2,4,5,6,7,10,11,12,14,18,21,25,28,30","2,4,5,6,7,10,11,12,14,18,21,25,28,30",14,0,629,0.13521886193077204
men,all_method,all_age_group,healthy,white,all_published_estimate,r,unweighted,0.054593749999999996,-0.0002746613757387828,0.10946216137573878,0.0511579145979652,16,"1,2,4,6,7,10,11,12,14,17,18,20,21,25,28,30","1,2,4,6,7,10,11,12,14,17,18,20,21,25,28,30",16,0,630,0.10973682275147756
men,image,all_age_group,healthy,all_race,all_published_estimate,z,unweighted,0.05499530882443377,-0.006943437195729458,0.11651367839944834,0.0817813547144745,15,"2,4,6,7,10,11,12,14,15,18,21,25,26,28,30","2,4,6,7,10,11,12,14,15,18,21,25,26,28,30",15,0,631,0.1234571155951778
men,direct,adults,all_sample,white,yes,r,unweighted,0.055,-0.052203375189665426,0.16220337518966543,0.31463358894219395,4,"1,17,19,20","1,17,19,20",4,0,632,0.21440675037933085
men,all_method,all_age_group,all_sample,white,all_published_estimate,z,unweighted,0.05512774716925025,-0.0031157554986761707,0.11299849040116744,0.06356547918362958,18,"1,2,4,5,6,7,10,11,12,14,17,18,19,20,21,25,28,30","1,2,4,5,6,7,10,11,12,14,17,18,19,20,21,25,28,30",18,0,633,0.11611424589984361
men,direct,adults,healthy,all_race,yes,z,REML,0.05549967067435663,-0.08909768114877722,0.1978059201096485,0.4523376406367666,4,"1,9,17,20","1,9,17,20",4,0,634,0.28690360125842573
men,direct,adults,healthy,all_race,yes,z,RE_DL,0.05626231739192393,-0.09015159341481925,0.20029571779348213,0.45182098308501895,4,"1,9,17,20","1,9,17,20",4,0,635,0.29044731120830136
men,all_method,all_age_group,healthy,all_race,all_published_estimate,r,unweighted,0.05637894736842098,0.00836043201983766,0.1043974627170043,0.02137974201847872,19,"1,2,4,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30","1,2,4,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30",19,0,636,0.09603703069716664
men,all_method,all_age_group,all_sample,all_race,all_published_estimate,z,unweighted,0.05669638647251336,0.005373372976272028,0.10772149363997137,0.030393374030621468,21,"1,2,4,5,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30","1,2,4,5,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30",21,0,637,0.10234812066369935
all_sex,all_method,adults,clinical,all_race,yes,r,unweighted,0.056999999999999995,-0.10717063641499269,0.22117063641499268,0.4961885809811102,2,"19,22","19,22",2,0,638,0.3283412728299854
men,direct,adults,all_sample,white,yes,z,unweighted,0.057066895821785556,-0.053833753843334275,0.16657689258516384,0.3131614378943406,4,"1,17,19,20","1,17,19,20",4,0,639,0.2204106464284981
all_sex,image,non-adults,healthy,white,yes,z,unweighted,0.05709857541739801,-0.01383879457187793,0.1274640609920252,0.11458393986038902,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,640,0.14130285556390312
all_sex,all_method,adults,clinical,all_race,yes,z,unweighted,0.05712660478158255,-0.10745752720921091,0.2186632140769758,0.4970978648894865,2,"19,22","19,22",2,0,641,0.32612074128618673
all_sex,all_method,adults,clinical,all_race,yes,z,REML,0.05746017664147911,-0.10712260569022045,0.2189779071193025,0.4945725968635708,2,"19,22","19,22",2,0,642,0.32610051280952296
all_sex,all_method,adults,clinical,all_race,yes,z,RE_DL,0.05746017664147911,-0.10712260569022045,0.2189779071193025,0.4945725968635708,2,"19,22","19,22",2,0,643,0.32610051280952296
all_sex,all_method,adults,clinical,all_race,yes,z,FE,0.05746017664147911,-0.10712260569022045,0.2189779071193025,0.4945725968635708,2,"19,22","19,22",2,0,644,0.32610051280952296
all_sex,image,adults,clinical,all_race,all_published_estimate,z,REML,0.057469400106543146,-0.11322248628642578,0.2248662252895522,0.5102214388569855,2,"5,22","5,22",2,0,645,0.338088711575978
all_sex,image,adults,clinical,all_race,all_published_estimate,z,RE_DL,0.057469400106543146,-0.11322248628642578,0.2248662252895522,0.5102214388569855,2,"5,22","5,22",2,0,646,0.338088711575978
all_sex,image,adults,clinical,all_race,all_published_estimate,z,FE,0.057469400106543146,-0.11322248628642578,0.2248662252895522,0.5102214388569855,2,"5,22","5,22",2,0,647,0.338088711575978
all_sex,all_method,adults,clinical,all_race,yes,r,REML,0.05783967054054387,-0.10630476460938479,0.22198410569047253,0.4897957923154919,2,"19,22","19,22",2,0,648,0.3282888702998573
all_sex,all_method,adults,clinical,all_race,yes,r,RE_DL,0.05783967054054387,-0.10630476460938479,0.22198410569047253,0.4897957923154919,2,"19,22","19,22",2,0,649,0.3282888702998573
all_sex,all_method,adults,clinical,all_race,yes,r,FE,0.05783967054054387,-0.10630476460938479,0.22198410569047253,0.4897957923154919,2,"19,22","19,22",2,0,650,0.3282888702998573
all_sex,image,adults,clinical,all_race,all_published_estimate,r,RE_DL,0.05787766845473338,-0.1123535026106087,0.22810883952007546,0.5051701275587313,2,"5,22","5,22",2,0,651,0.34046234213068416
all_sex,image,adults,clinical,all_race,all_published_estimate,r,FE,0.05787766845473338,-0.1123535026106087,0.22810883952007546,0.5051701275587313,2,"5,22","5,22",2,0,652,0.34046234213068416
all_sex,image,adults,clinical,all_race,all_published_estimate,r,REML,0.05787766845473338,-0.1123535026106087,0.22810883952007546,0.5051701275587313,2,"5,22","5,22",2,0,653,0.34046234213068416
men,image,all_age_group,healthy,white,all_published_estimate,z,unweighted,0.05860129124519269,-0.01183239669921344,0.128456337953562,0.10288945938036334,13,"2,4,6,7,10,11,12,14,18,21,25,28,30","2,4,6,7,10,11,12,14,18,21,25,28,30",13,0,654,0.14028873465277544
men,direct,adults,healthy,all_race,yes,r,REML,0.05973438923881325,-0.0868225780679576,0.2062913565455841,0.4243765307230961,4,"1,9,17,20","1,9,17,20",4,0,655,0.2931139346135417
men,direct,adults,healthy,all_race,yes,r,RE_DL,0.060458562109004715,-0.08809906501989803,0.20901618923790746,0.4250751389844997,4,"1,9,17,20","1,9,17,20",4,0,656,0.2971152542578055
men,image,all_age_group,healthy,all_race,yes,r,unweighted,0.06115384615384622,0.007245043113345388,0.11506264919434706,0.026190710219238356,13,"6,7,10,11,12,14,15,18,21,25,26,28,30","6,7,10,11,12,14,15,18,21,25,26,28,30",13,0,657,0.10781760608100166
men,all_method,all_age_group,healthy,white,all_published_estimate,z,unweighted,0.06124862365914941,-0.0006195771577166353,0.12264973261023782,0.05233591693214426,16,"1,2,4,6,7,10,11,12,14,17,18,20,21,25,28,30","1,2,4,6,7,10,11,12,14,17,18,20,21,25,28,30",16,0,658,0.12326930976795446
men,all_method,all_age_group,healthy,all_race,all_published_estimate,z,unweighted,0.06201515678452059,0.008279819887269025,0.11539336455661861,0.02372669275136167,19,"1,2,4,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30","1,2,4,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30",19,0,659,0.10711354466934958
men,all_method,all_age_group,all_sample,white,yes,r,unweighted,0.06346666666666667,0.009703058915908842,0.11723027441742451,0.020684672310611624,15,"1,6,7,10,11,12,14,17,18,19,20,21,25,28,30","1,6,7,10,11,12,14,17,18,19,20,21,25,28,30",15,0,660,0.10752721550151567
men,all_method,all_age_group,all_sample,all_race,yes,r,unweighted,0.0638722222222222,0.016992578051064737,0.11075186639337967,0.007576164040158711,18,"1,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30","1,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30",18,0,661,0.09375928834231492
men,all_method,adults,healthy,other,yes,r,unweighted,0.06589999999999999,-0.01688948843109564,0.1486894884310956,0.11873126955869678,3,"9,15,26","9,15,26",3,0,662,0.16557897686219125
men,all_method,adults,healthy,other,yes,z,unweighted,0.06610207613512294,-0.017566053761700784,0.14885088183084214,0.12140288118266716,3,"9,15,26","9,15,26",3,0,663,0.16641693559254292
men,image,all_age_group,healthy,white,yes,r,unweighted,0.06654545454545456,0.004454663702894171,0.12863624538801494,0.03567782176131838,11,"6,7,10,11,12,14,18,21,25,28,30","6,7,10,11,12,14,18,21,25,28,30",11,0,664,0.12418158168512076
men,all_method,all_age_group,healthy,all_race,yes,r,unweighted,0.06704117647058823,0.019354623203597612,0.11472772973757885,0.0058610041279115585,17,"1,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30","1,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30",17,0,665,0.09537310653398123
men,all_method,all_age_group,healthy,white,yes,r,unweighted,0.06728571428571435,0.012165195438458364,0.12240623313297033,0.016732592506205058,14,"1,6,7,10,11,12,14,17,18,20,21,25,28,30","1,6,7,10,11,12,14,17,18,20,21,25,28,30",14,0,666,0.11024103769451196
men,image,all_age_group,healthy,all_race,yes,z,unweighted,0.06868937384208489,0.004945728154648954,0.13187706041133607,0.03470561845417927,13,"6,7,10,11,12,14,15,18,21,25,26,28,30","6,7,10,11,12,14,15,18,21,25,26,28,30",13,0,667,0.12693133225668712
men,all_method,all_age_group,all_sample,all_race,yes,z,unweighted,0.06979797498262502,0.016489277475917344,0.12271098320369063,0.010317712851254632,18,"1,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30","1,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30",18,0,668,0.10622170572777329
men,direct,adults,healthy,white,yes,r,unweighted,0.06999999999999999,-0.04972840097680903,0.18972840097680901,0.25183409720964595,3,"1,17,20","1,17,20",3,0,669,0.23945680195361804
men,all_method,all_age_group,all_sample,white,yes,z,unweighted,0.07053692814318326,0.008776856182275262,0.13176090471366442,0.025222447625706912,15,"1,6,7,10,11,12,14,17,18,19,20,21,25,28,30","1,6,7,10,11,12,14,17,18,19,20,21,25,28,30",15,0,670,0.12298404853138915
men,direct,adults,all_sample,all_race,yes,r,unweighted,0.07094000000000006,-0.023063033469817196,0.1649430334698173,0.13911370887612612,5,"1,9,17,19,20","1,9,17,19,20",5,0,671,0.1880060669396345
men,direct,adults,all_sample,all_race,yes,z,unweighted,0.07267952446474771,-0.024265283234352855,0.16827013462561766,0.14157213026203416,5,"1,9,17,19,20","1,9,17,19,20",5,0,672,0.19253541785997053
men,direct,adults,healthy,white,yes,z,unweighted,0.07270996912442218,-0.0528591192520404,0.19601550094310752,0.25624846984102284,3,"1,17,20","1,17,20",3,0,673,0.24887462019514792
men,all_method,all_age_group,healthy,all_race,yes,z,unweighted,0.07330412433086646,0.01857465531553275,0.12759561626163946,0.0086990084252942,17,"1,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30","1,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30",17,0,674,0.10902096094610671
men,all_method,all_age_group,healthy,white,yes,z,unweighted,0.07484645199588916,0.010835659487888852,0.13824632699317474,0.02196145413033352,14,"1,6,7,10,11,12,14,17,18,20,21,25,28,30","1,6,7,10,11,12,14,17,18,20,21,25,28,30",14,0,675,0.1274106675052859
men,image,all_age_group,healthy,white,yes,z,unweighted,0.07542901074225809,0.001478121887267136,0.14855938260807325,0.04560146699577852,11,"6,7,10,11,12,14,18,21,25,28,30","6,7,10,11,12,14,18,21,25,28,30",11,0,676,0.1470812607208061
men,direct,adults,healthy,all_race,yes,r,unweighted,0.086175,-0.015697238953217313,0.18804723895321732,0.09732593842036039,4,"1,9,17,20","1,9,17,20",4,0,677,0.20374447790643463
men,direct,adults,healthy,all_race,yes,z,unweighted,0.0882793901121051,-0.017767809312643795,0.19236247636530526,0.10262417901794686,4,"1,9,17,20","1,9,17,20",4,0,678,0.21013028567794906
men,image,non-adults,healthy,white,yes,r,unweighted,0.11133333333333342,0.028770162135601116,0.19389650453106572,0.008219013960099546,6,"7,12,14,21,28,30","7,12,14,21,28,30",6,0,679,0.1651263423954646
men,image,non-adults,healthy,white,yes,z,unweighted,0.1271647715029354,0.01711833069438622,0.23416719749009013,0.02363718972646154,6,"7,12,14,21,28,30","7,12,14,21,28,30",6,0,680,0.2170488667957039
